access_level,age,buy_now_clicked,buy_now_clicked_date,chosen_package,degree,gender,last_login,oauth_provider,registration_date,status,user_id,user_type
0,,0,0000-00-00 00:00:00,,,,1523081653,,26/05/2017 22:24,1,30299,0
0,,0,0000-00-00 00:00:00,,,,1497504412,,26/05/2017 23:40,1,30301,0
0,,1,30/05/2017 14:23,silver,,,1496118154,,27/05/2017 1:26,1,30306,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 2:53,1,30308,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,27/05/2017 3:37,1,30312,1
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 4:41,1,30314,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 5:16,1,30317,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 5:46,1,30318,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 7:30,1,30324,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 10:02,1,30330,0
0,,0,0000-00-00 00:00:00,,,Male,,,27/05/2017 12:50,1,30337,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 15:02,1,30344,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 17:17,1,30347,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 18:11,1,30349,0
0,,0,0000-00-00 00:00:00,,,,,,27/05/2017 18:23,1,30350,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,27/05/2017 21:16,1,30353,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,28/05/2017 1:04,1,30367,1
0,,1,28/05/2017 19:26,gold,,Male,1495963743,facebook,28/05/2017 2:21,1,30372,1
0,,0,0000-00-00 00:00:00,,,,,,28/05/2017 3:06,1,30375,0
0,,0,0000-00-00 00:00:00,,,,1496267807,,28/05/2017 3:18,1,30376,0
0,,0,0000-00-00 00:00:00,,,,,,28/05/2017 5:43,1,30386,0
0,,0,0000-00-00 00:00:00,,,,1498571579,,28/05/2017 7:22,1,30389,0
0,,0,0000-00-00 00:00:00,,,,,,28/05/2017 10:05,1,30396,0
0,,0,0000-00-00 00:00:00,,,,1496099533,,28/05/2017 13:55,1,30402,0
0,,0,0000-00-00 00:00:00,,,,,,28/05/2017 21:49,1,30409,0
0,,0,0000-00-00 00:00:00,,,,,,28/05/2017 22:54,1,30410,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 4:48,1,30420,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 9:48,1,30438,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 10:12,1,30439,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,29/05/2017 10:23,1,30441,1
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 11:35,1,30446,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 12:18,1,30448,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 14:17,1,30453,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 16:58,1,30456,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 18:21,1,30462,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 21:58,1,30465,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 23:01,1,30469,0
0,,0,0000-00-00 00:00:00,,,,,,29/05/2017 23:43,1,30471,0
0,28,0,0000-00-00 00:00:00,,,Male,1523868630,,30/05/2017 1:42,1,30476,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,30/05/2017 6:50,1,30486,1
0,,0,0000-00-00 00:00:00,,,,1502274280,,30/05/2017 7:17,1,30489,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 8:24,1,30491,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 8:30,1,30492,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 9:18,1,30494,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 10:05,1,30496,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 10:55,1,30498,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 10:56,1,30499,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,30/05/2017 12:34,1,30505,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,30/05/2017 12:45,1,30506,1
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 12:53,1,30507,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,30/05/2017 16:04,1,30516,1
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 16:12,1,30517,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,30/05/2017 16:22,1,30518,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,30/05/2017 17:05,1,30521,1
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 18:14,1,30523,0
0,,0,0000-00-00 00:00:00,,,,,,30/05/2017 18:26,1,30524,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,30/05/2017 18:31,1,30525,1
0,33,0,0000-00-00 00:00:00,,Bachelors,Female,,,30/05/2017 19:22,1,30527,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,30/05/2017 23:49,1,30536,1
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 3:48,1,30543,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 4:43,1,30547,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 5:08,1,30550,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 8:00,1,30562,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 8:14,1,30564,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 11:05,1,30578,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 11:40,1,30579,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 13:44,1,30581,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,31/05/2017 14:17,1,30583,1
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 14:38,1,30584,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,31/05/2017 18:16,1,30588,1
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 20:44,1,30593,0
0,,0,0000-00-00 00:00:00,,,,,,31/05/2017 21:03,1,30595,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 0:02,1,30598,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 0:18,1,30599,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 1:01,1,30605,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 1:23,1,30608,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 2:53,1,30616,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 3:43,1,30619,0
0,,1,3/06/2017 8:55,silver,,,1496444201,,1/06/2017 4:32,1,30622,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 6:10,1,30625,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,1/06/2017 6:37,1,30626,1
0,,0,0000-00-00 00:00:00,,,Male,,,1/06/2017 6:51,1,30628,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 7:06,1,30630,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,1/06/2017 10:46,1,30638,1
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 11:12,1,30640,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 11:50,1,30643,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 11:53,1,30644,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 12:46,1,30646,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,1/06/2017 13:01,1,30650,1
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 15:54,1,30654,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 16:12,1,30655,0
0,,1,2/06/2017 15:04,gold,,,1496380078,,1/06/2017 20:08,1,30658,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 21:47,1,30663,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,1/06/2017 22:05,1,30665,1
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 22:22,1,30666,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 22:50,1,30668,0
0,,0,0000-00-00 00:00:00,,,,,,1/06/2017 23:49,1,30671,0
0,,1,3/06/2017 12:22,silver,,,,,1/06/2017 23:53,1,30672,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,2/06/2017 0:18,1,30675,1
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 2:40,1,30684,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 3:29,1,30691,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 4:20,1,30694,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 4:20,1,30695,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 4:34,1,30698,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 4:38,1,30699,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 5:02,1,30702,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,2/06/2017 5:21,1,30704,1
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 5:23,1,30705,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 5:43,1,30707,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 5:49,1,30709,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 8:07,1,30725,0
0,,1,3/06/2017 4:45,bronze,,,,,2/06/2017 11:34,1,30731,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 13:32,1,30733,0
0,,0,0000-00-00 00:00:00,,,,1496485665,,2/06/2017 14:18,1,30735,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 17:12,1,30746,0
0,,0,0000-00-00 00:00:00,,,,1496453867,,2/06/2017 18:32,1,30747,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 19:00,1,30749,0
0,,1,3/06/2017 17:40,silver,,,1497319783,,2/06/2017 20:50,1,30751,0
0,,0,0000-00-00 00:00:00,,,,,,2/06/2017 23:18,1,30756,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 0:26,1,30757,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 0:57,1,30760,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,3/06/2017 1:07,1,30761,1
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 1:42,1,30764,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 2:24,1,30769,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,3/06/2017 5:05,1,30778,1
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 5:58,1,30783,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 7:05,1,30789,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 11:28,1,30803,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 11:43,1,30805,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 12:51,1,30808,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 17:01,1,30818,0
0,,0,0000-00-00 00:00:00,,,,,,3/06/2017 20:22,1,30824,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,4/06/2017 0:06,1,30826,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 0:36,1,30828,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,4/06/2017 1:00,1,30830,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,4/06/2017 1:06,1,30831,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 1:59,1,30835,0
0,,1,5/06/2017 17:03,gold,,Male,1496646302,facebook,4/06/2017 2:11,1,30836,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 3:42,1,30844,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,4/06/2017 6:11,1,30848,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 6:26,1,30849,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,4/06/2017 6:40,1,30851,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 7:21,1,30853,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,4/06/2017 8:26,1,30856,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 9:54,1,30860,0
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 10:15,1,30861,0
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 11:02,1,30862,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,4/06/2017 11:07,1,30863,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,4/06/2017 14:51,1,30867,1
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 18:15,1,30870,0
0,,0,0000-00-00 00:00:00,,,,,,4/06/2017 22:07,1,30884,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 1:55,1,30897,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,5/06/2017 2:08,1,30898,1
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 2:36,1,30902,0
0,,0,0000-00-00 00:00:00,,,Male,1500032339,,5/06/2017 3:08,1,30905,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 3:23,1,30906,0
0,,0,0000-00-00 00:00:00,,,,1496660459,,5/06/2017 3:55,1,30908,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,5/06/2017 6:48,1,30918,1
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 6:49,1,30919,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 7:47,1,30920,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 10:34,1,30932,0
0,,1,9/06/2017 0:15,silver,,,1496934339,,5/06/2017 11:20,1,30934,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 11:48,1,30935,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 12:10,1,30938,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 13:08,1,30940,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 13:51,1,30941,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 14:45,1,30943,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 15:05,1,30944,0
0,,0,0000-00-00 00:00:00,,,,1506069852,,5/06/2017 15:41,1,30947,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 19:33,1,30955,0
0,,0,0000-00-00 00:00:00,,,,,,5/06/2017 19:54,1,30956,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,5/06/2017 20:38,1,30957,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 0:06,1,30962,0
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 2:12,1,30970,0
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 2:28,1,30972,0
0,23,0,0000-00-00 00:00:00,,International Sales and Marketing,Male,1496769107,,6/06/2017 3:21,1,30975,0
0,,0,0000-00-00 00:00:00,,,,1496745425,,6/06/2017 3:30,1,30978,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,6/06/2017 5:22,1,30985,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,6/06/2017 5:37,1,30987,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,6/06/2017 7:25,1,30991,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 7:39,1,30993,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,6/06/2017 8:21,1,30994,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 9:22,1,30995,0
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 9:29,1,30997,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,6/06/2017 9:32,1,30998,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 10:47,1,31000,0
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 12:04,1,31006,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,6/06/2017 12:36,1,31009,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 12:53,1,31011,0
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 12:56,1,31012,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,6/06/2017 15:43,1,31019,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,6/06/2017 19:27,1,31026,1
0,,0,0000-00-00 00:00:00,,,,,,6/06/2017 21:09,1,31029,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,6/06/2017 23:05,1,31031,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,6/06/2017 23:36,1,31035,1
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 0:50,1,31037,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 2:16,1,31043,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,7/06/2017 4:16,1,31054,1
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 5:02,1,31058,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 6:44,1,31062,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 6:53,1,31066,0
0,,0,0000-00-00 00:00:00,,,Male,1496846029,,7/06/2017 7:02,1,31067,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 9:04,1,31069,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 10:04,1,31074,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,7/06/2017 10:12,1,31075,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,7/06/2017 10:34,1,31078,1
0,,0,0000-00-00 00:00:00,,,,1496929496,,7/06/2017 11:53,1,31081,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 12:57,1,31083,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,7/06/2017 13:13,1,31084,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,7/06/2017 13:16,1,31085,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,7/06/2017 13:31,1,31086,1
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 13:59,1,31088,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 15:03,1,31092,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 21:46,1,31105,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 23:25,1,31109,0
0,,0,0000-00-00 00:00:00,,,,,,7/06/2017 23:52,1,31113,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,8/06/2017 0:58,1,31116,1
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 1:46,1,31118,0
0,24,0,0000-00-00 00:00:00,,Business Management,Male,,facebook,8/06/2017 2:01,1,31119,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,8/06/2017 2:21,1,31120,1
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 5:42,1,31138,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 8:33,1,31147,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 8:49,1,31149,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 10:21,1,31156,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,8/06/2017 11:01,1,31160,1
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 14:35,1,31169,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 14:50,1,31170,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 17:16,1,31175,0
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 17:21,1,31176,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,8/06/2017 19:08,1,31179,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,8/06/2017 19:53,1,31180,1
0,,0,0000-00-00 00:00:00,,,,,,8/06/2017 21:29,1,31182,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,8/06/2017 23:46,1,31183,1
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 0:05,1,31184,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 2:21,1,31188,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 4:13,1,31194,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,9/06/2017 5:04,1,31198,1
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 6:49,1,31205,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,9/06/2017 8:10,1,31213,1
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 10:08,1,31215,0
0,,0,0000-00-00 00:00:00,,Na,Male,,,9/06/2017 12:39,1,31221,0
0,,1,22/06/2017 7:40,silver,,,1498081562,,9/06/2017 13:24,1,31222,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 13:50,1,31225,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 14:42,1,31228,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 16:52,1,31233,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 19:53,1,31237,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,9/06/2017 21:45,1,31239,1
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 22:39,1,31240,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 23:21,1,31244,0
0,,0,0000-00-00 00:00:00,,,,,,9/06/2017 23:56,1,31247,0
0,35,0,0000-00-00 00:00:00,,,Male,,,10/06/2017 0:34,1,31250,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 1:26,1,31256,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 1:45,1,31257,0
0,,0,0000-00-00 00:00:00,,,,1497160656,,10/06/2017 4:28,1,31266,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,10/06/2017 4:49,1,31267,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,10/06/2017 5:01,1,31268,1
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 6:20,1,31273,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 9:52,1,31280,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 10:26,1,31282,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 12:44,1,31285,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 14:47,1,31290,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 16:19,1,31293,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 17:35,1,31295,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 18:51,1,31298,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 19:22,1,31300,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 22:42,1,31305,0
0,,1,11/06/2017 16:03,silver,,,,,10/06/2017 23:03,1,31308,0
0,,0,0000-00-00 00:00:00,,,,,,10/06/2017 23:27,1,31310,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,10/06/2017 23:56,1,31312,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,11/06/2017 0:25,1,31314,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,11/06/2017 0:38,1,31317,1
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 1:04,1,31319,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 1:53,1,31322,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 2:32,1,31324,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 4:24,1,31332,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,11/06/2017 5:16,1,31335,1
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 5:38,1,31336,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 7:16,1,31342,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,11/06/2017 9:16,1,31346,1
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 9:20,1,31347,0
0,,0,0000-00-00 00:00:00,,,,1497210434,,11/06/2017 9:46,1,31348,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 10:17,1,31351,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 11:32,1,31354,0
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 12:17,1,31358,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,11/06/2017 12:54,1,31359,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,11/06/2017 13:10,1,31360,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,11/06/2017 19:34,1,31365,1
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 21:14,1,31369,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,11/06/2017 22:17,1,31371,1
0,,0,0000-00-00 00:00:00,,,,,,11/06/2017 23:24,1,31374,0
0,,0,0000-00-00 00:00:00,,,Female,,facebook,12/06/2017 3:50,1,31387,1
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 4:16,1,31389,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,12/06/2017 4:17,1,31390,1
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 6:53,1,31398,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 7:17,1,31401,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 8:04,1,31404,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 8:14,1,31405,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 8:36,1,31406,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 8:46,1,31409,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,12/06/2017 12:39,1,31426,1
0,,1,18/06/2017 7:56,silver,,,1497743506,,12/06/2017 13:44,1,31430,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 14:33,1,31434,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 15:12,1,31435,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 20:58,1,31447,0
0,,0,0000-00-00 00:00:00,,,,,,12/06/2017 22:57,1,31449,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 1:03,1,31454,0
0,,1,5/07/2017 20:35,gold,,,1499949488,,13/06/2017 3:51,1,31464,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 5:12,1,31466,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 6:21,1,31471,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 7:05,1,31472,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 7:47,1,31476,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 8:40,1,31482,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,13/06/2017 8:44,1,31484,1
0,,0,0000-00-00 00:00:00,,,Male,,facebook,13/06/2017 8:46,1,31485,1
0,,0,0000-00-00 00:00:00,,,Female,,facebook,13/06/2017 9:24,1,31487,1
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 10:07,1,31490,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 11:33,1,31494,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,13/06/2017 12:41,1,31496,1
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 12:43,1,31497,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 16:14,1,31505,0
0,,1,17/06/2017 14:47,silver,,,1497675017,,13/06/2017 16:42,1,31507,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 17:47,1,31510,0
0,,0,0000-00-00 00:00:00,,,Male,,facebook,13/06/2017 20:22,1,31513,1
0,,1,14/06/2017 15:23,bronze,,,1497417436,,13/06/2017 21:05,1,31515,0
0,,0,0000-00-00 00:00:00,,,,,,13/06/2017 22:10,1,31518,0
0,,1,4/07/2017 21:35,gold,,,1511964152,,14/06/2017 0:34,1,31522,0
